deal_id,acquirer_name,acquirer_ticker,role,entity_ticker
60,Wells Fargo & Co,WFC US,customer,FMCC US Equity
62,Citigroup Inc,C US,supplier,ORCL US Equity
62,Citigroup Inc,C US,supplier,ADBE US Equity
62,Citigroup Inc,C US,supplier,CSGS US Equity
62,Citigroup Inc,C US,supplier,TEMN SW Equity
62,Citigroup Inc,C US,supplier,CLAR SP Equity
62,Citigroup Inc,C US,customer,ANTO LN Equity
62,Citigroup Inc,C US,customer,2307124D SM Equity
62,Citigroup Inc,C US,customer,ARM US Equity
62,Citigroup Inc,C US,customer,DDS US Equity
62,Citigroup Inc,C US,customer,MAERSKB DC Equity
63,Abbott Laboratories,ABT US,supplier,MSFT US Equity
63,Abbott Laboratories,ABT US,supplier,BABA US Equity
63,Abbott Laboratories,ABT US,supplier,AMCR US Equity
63,Abbott Laboratories,ABT US,supplier,DSFIR NA Equity
63,Abbott Laboratories,ABT US,supplier,ZTS US Equity
63,Abbott Laboratories,ABT US,customer,SNX US Equity
63,Abbott Laboratories,ABT US,customer,BOOT IN Equity
63,Abbott Laboratories,ABT US,customer,4175 TT Equity
63,Abbott Laboratories,ABT US,customer,096760 KS Equity
63,Abbott Laboratories,ABT US,customer,001060 KS Equity
64,Charles Schwab Corp/The,SCHW US,supplier,ADBE US Equity
64,Charles Schwab Corp/The,SCHW US,supplier,AVPT US Equity
64,Charles Schwab Corp/The,SCHW US,supplier,DHX US Equity
64,Charles Schwab Corp/The,SCHW US,supplier,INFA US Equity
64,Charles Schwab Corp/The,SCHW US,supplier,ONTF US Equity
64,Charles Schwab Corp/The,SCHW US,customer,CNDT US Equity
66,RTX Corp,RTX US,supplier,MTX GR Equity
66,RTX Corp,RTX US,supplier,MRO LN Equity
66,RTX Corp,RTX US,supplier,HWM US Equity
66,RTX Corp,RTX US,supplier,BRK/A US Equity
66,RTX Corp,RTX US,supplier,PH US Equity
66,RTX Corp,RTX US,customer,3352Z US Equity
66,RTX Corp,RTX US,customer,AIR FP Equity
66,RTX Corp,RTX US,customer,BA US Equity
66,RTX Corp,RTX US,customer,LMT US Equity
66,RTX Corp,RTX US,customer,AAL US Equity
67,Marathon Petroleum Corp,MPC US,supplier,MPLX US Equity
67,Marathon Petroleum Corp,MPC US,supplier,CNR CN Equity
67,Marathon Petroleum Corp,MPC US,supplier,PWR US Equity
67,Marathon Petroleum Corp,MPC US,supplier,AI FP Equity
67,Marathon Petroleum Corp,MPC US,supplier,CSX US Equity
67,Marathon Petroleum Corp,MPC US,customer,3382 JP Equity
67,Marathon Petroleum Corp,MPC US,customer,YTENQ US Equity
67,Marathon Petroleum Corp,MPC US,customer,PKI CN Equity
67,Marathon Petroleum Corp,MPC US,customer,ARKO US Equity
67,Marathon Petroleum Corp,MPC US,customer,0948773D US Equity
68,Oracle Corp,ORCL US,supplier,NVDA US Equity
68,Oracle Corp,ORCL US,supplier,AMD US Equity
68,Oracle Corp,ORCL US,supplier,AVGO US Equity
68,Oracle Corp,ORCL US,supplier,ANET US Equity
68,Oracle Corp,ORCL US,supplier,WDC US Equity
68,Oracle Corp,ORCL US,customer,ACN US Equity
68,Oracle Corp,ORCL US,customer,AMZN US Equity
68,Oracle Corp,ORCL US,customer,SNX US Equity
68,Oracle Corp,ORCL US,customer,CVS US Equity
68,Oracle Corp,ORCL US,customer,UNH US Equity
69,Chubb Ltd,CB US,supplier,049480 KS Equity
69,Chubb Ltd,CB US,supplier,232830 KS Equity
69,Chubb Ltd,CB US,supplier,294570 KS Equity
69,Chubb Ltd,CB US,supplier,CON US Equity
69,Chubb Ltd,CB US,supplier,GICSAB MM Equity
69,Chubb Ltd,CB US,customer,NSP US Equity
70,Johnson Controls International plc,JCI US,supplier,KE US Equity
70,Johnson Controls International plc,JCI US,supplier,MCHP US Equity
70,Johnson Controls International plc,JCI US,supplier,ADI US Equity
70,Johnson Controls International plc,JCI US,supplier,JDSL IN Equity
70,Johnson Controls International plc,JCI US,supplier,PTC US Equity
70,Johnson Controls International plc,JCI US,customer,WSO US Equity
70,Johnson Controls International plc,JCI US,customer,SCSC US Equity
70,Johnson Controls International plc,JCI US,customer,BOSCHHCI IN Equity
70,Johnson Controls International plc,JCI US,customer,ENDPQ US Equity
70,Johnson Controls International plc,JCI US,customer,MSM US Equity
71,Caesars Entertainment Inc,CZR US,supplier,VICI US Equity
71,Caesars Entertainment Inc,CZR US,supplier,GLPI US Equity
71,Caesars Entertainment Inc,CZR US,supplier,ORCL US Equity
71,Caesars Entertainment Inc,CZR US,supplier,ADBE US Equity
71,Caesars Entertainment Inc,CZR US,supplier,0620764D US Equity
71,Caesars Entertainment Inc,CZR US,customer,0127957D US Equity
71,Caesars Entertainment Inc,CZR US,customer,516265Z CN Equity
71,Caesars Entertainment Inc,CZR US,customer,GMR LN Equity
71,Caesars Entertainment Inc,CZR US,customer,PLTK US Equity
72,Truist Financial Corp,TFC US,supplier,ADBE US Equity
72,Truist Financial Corp,TFC US,supplier,GNL US Equity
72,Truist Financial Corp,TFC US,supplier,BBOX IN Equity
72,Truist Financial Corp,TFC US,supplier,IVT US Equity
72,Truist Financial Corp,TFC US,supplier,004800 KS Equity
72,Truist Financial Corp,TFC US,customer,RENG IN Equity
79,Prologis Inc,PLD US,supplier,SALFACOR CI Equity
79,Prologis Inc,PLD US,supplier,1357610D US Equity
79,Prologis Inc,PLD US,supplier,350A JP Equity
79,Prologis Inc,PLD US,supplier,603200 CH Equity
79,Prologis Inc,PLD US,supplier,ANA SM Equity
79,Prologis Inc,PLD US,customer,AMZN US Equity
79,Prologis Inc,PLD US,customer,HD US Equity
79,Prologis Inc,PLD US,customer,FDX US Equity
79,Prologis Inc,PLD US,customer,UPS US Equity
79,Prologis Inc,PLD US,customer,GEO FP Equity
82,Salesforce Inc,CRM US,supplier,BXP US Equity
82,Salesforce Inc,CRM US,supplier,NVDA US Equity
82,Salesforce Inc,CRM US,supplier,IBM US Equity
82,Salesforce Inc,CRM US,supplier,TCS IN Equity
82,Salesforce Inc,CRM US,supplier,INFO IN Equity
82,Salesforce Inc,CRM US,customer,SNX US Equity
82,Salesforce Inc,CRM US,customer,IBM US Equity
82,Salesforce Inc,CRM US,customer,BABA US Equity
82,Salesforce Inc,CRM US,customer,CDW US Equity
82,Salesforce Inc,CRM US,customer,NSIT US Equity
83,Duke Energy Corp,DUK US,supplier,PWR US Equity
83,Duke Energy Corp,DUK US,supplier,MTZ US Equity
83,Duke Energy Corp,DUK US,supplier,GEV US Equity
83,Duke Energy Corp,DUK US,supplier,PRIM US Equity
83,Duke Energy Corp,DUK US,supplier,ECL US Equity
83,Duke Energy Corp,DUK US,customer,000150 KS Equity
83,Duke Energy Corp,DUK US,customer,000210 KS Equity
83,Duke Energy Corp,DUK US,customer,000333 CH Equity
83,Duke Energy Corp,DUK US,customer,000700 CH Equity
83,Duke Energy Corp,DUK US,customer,000760 CH Equity
84,HP Inc,HPQ US,supplier,2356 TT Equity
84,HP Inc,HPQ US,supplier,INTC US Equity
84,HP Inc,HPQ US,supplier,2382 TT Equity
84,HP Inc,HPQ US,supplier,3231 TT Equity
84,HP Inc,HPQ US,supplier,7751 JP Equity
84,HP Inc,HPQ US,customer,SNX US Equity
84,HP Inc,HPQ US,customer,BBY US Equity
84,HP Inc,HPQ US,customer,941 HK Equity
84,HP Inc,HPQ US,customer,CDW US Equity
84,HP Inc,HPQ US,customer,CCC LN Equity
85,Boston Scientific Corp,BSX US,supplier,FLEX US Equity
85,Boston Scientific Corp,BSX US,supplier,JBL US Equity
85,Boston Scientific Corp,BSX US,supplier,FII FP Equity
85,Boston Scientific Corp,BSX US,supplier,VSH US Equity
85,Boston Scientific Corp,BSX US,supplier,DSY FP Equity
85,Boston Scientific Corp,BSX US,customer,000078 CH Equity
85,Boston Scientific Corp,BSX US,customer,032940 KS Equity
85,Boston Scientific Corp,BSX US,customer,256940 KS Equity
85,Boston Scientific Corp,BSX US,customer,3079 JP Equity
85,Boston Scientific Corp,BSX US,customer,600998 CH Equity
87,Global Payments Inc,GPN US,supplier,HIW US Equity
87,Global Payments Inc,GPN US,supplier,002329 CH Equity
87,Global Payments Inc,GPN US,supplier,002537 CH Equity
87,Global Payments Inc,GPN US,supplier,ACSO LN Equity
87,Global Payments Inc,GPN US,supplier,ASCL LN Equity
87,Global Payments Inc,GPN US,customer,SCSC US Equity
87,Global Payments Inc,GPN US,customer,CNXN US Equity
87,Global Payments Inc,GPN US,customer,1414936D US Equity
87,Global Payments Inc,GPN US,customer,1655490D CH Equity
87,Global Payments Inc,GPN US,customer,1763872D CN Equity
89,Microsoft Corp,MSFT US,supplier,NVDA US Equity
89,Microsoft Corp,MSFT US,supplier,2317 TT Equity
89,Microsoft Corp,MSFT US,supplier,000660 KS Equity
89,Microsoft Corp,MSFT US,supplier,4938 TT Equity
89,Microsoft Corp,MSFT US,supplier,CRWV US Equity
89,Microsoft Corp,MSFT US,customer,SNX US Equity
89,Microsoft Corp,MSFT US,customer,NSIT US Equity
89,Microsoft Corp,MSFT US,customer,2357 TT Equity
89,Microsoft Corp,MSFT US,customer,CCC LN Equity
89,Microsoft Corp,MSFT US,customer,WMT US Equity
90,Becton Dickinson and Co,BDX US,supplier,FLEX US Equity
90,Becton Dickinson and Co,BDX US,supplier,ATR US Equity
90,Becton Dickinson and Co,BDX US,supplier,JBL US Equity
90,Becton Dickinson and Co,BDX US,supplier,ORCL US Equity
90,Becton Dickinson and Co,BDX US,supplier,AMCR US Equity
90,Becton Dickinson and Co,BDX US,customer,300326 CH Equity
90,Becton Dickinson and Co,BDX US,customer,170900 KS Equity
90,Becton Dickinson and Co,BDX US,customer,195940 KS Equity
90,Becton Dickinson and Co,BDX US,customer,161890 KS Equity
90,Becton Dickinson and Co,BDX US,customer,4142 TT Equity
91,American International Group Inc,AIG US,supplier,PEGA US Equity
91,American International Group Inc,AIG US,supplier,048550 KS Equity
91,American International Group Inc,AIG US,supplier,1426 HK Equity
91,American International Group Inc,AIG US,supplier,8802 JP Equity
91,American International Group Inc,AIG US,supplier,AXIATA MK Equity
91,American International Group Inc,AIG US,customer,002348 CH Equity
91,American International Group Inc,AIG US,customer,BWPT IJ Equity
91,American International Group Inc,AIG US,customer,CARE IJ Equity
91,American International Group Inc,AIG US,customer,EUCAR FP Equity
91,American International Group Inc,AIG US,customer,KIJA IJ Equity
92,Freeport-McMoRan Inc,FCX US,supplier,5711 JP Equity
92,Freeport-McMoRan Inc,FCX US,supplier,ANTM IJ Equity
92,Freeport-McMoRan Inc,FCX US,supplier,GMEXICOB MM Equity
92,Freeport-McMoRan Inc,FCX US,supplier,ABMM IJ Equity
92,Freeport-McMoRan Inc,FCX US,supplier,CVERDEC1 PE Equity
92,Freeport-McMoRan Inc,FCX US,customer,5711 JP Equity
92,Freeport-McMoRan Inc,FCX US,customer,900909 CH Equity
92,Freeport-McMoRan Inc,FCX US,customer,BUENAVC1 PE Equity
92,Freeport-McMoRan Inc,FCX US,customer,CVERDEC1 PE Equity
92,Freeport-McMoRan Inc,FCX US,customer,KBLI IJ Equity
93,AT&T Inc,T US,supplier,AAPL US Equity
93,AT&T Inc,T US,supplier,005930 KS Equity
93,AT&T Inc,T US,supplier,ERICB SS Equity
93,AT&T Inc,T US,supplier,AMT US Equity
93,AT&T Inc,T US,supplier,DY US Equity
93,AT&T Inc,T US,customer,IBM US Equity
93,AT&T Inc,T US,customer,SNX US Equity
93,AT&T Inc,T US,customer,SCSC US Equity
93,AT&T Inc,T US,customer,AVT US Equity
93,AT&T Inc,T US,customer,8 HK Equity
94,Lumen Technologies Inc,LUMN US,supplier,DY US Equity
94,Lumen Technologies Inc,LUMN US,supplier,GLW US Equity
94,Lumen Technologies Inc,LUMN US,supplier,PWR US Equity
94,Lumen Technologies Inc,LUMN US,supplier,INFN US Equity
94,Lumen Technologies Inc,LUMN US,supplier,CIEN US Equity
94,Lumen Technologies Inc,LUMN US,customer,728 HK Equity
94,Lumen Technologies Inc,LUMN US,customer,CDW US Equity
94,Lumen Technologies Inc,LUMN US,customer,SCSC US Equity
94,Lumen Technologies Inc,LUMN US,customer,DGX US Equity
94,Lumen Technologies Inc,LUMN US,customer,ZS US Equity
95,Paramount Global,PARA US,supplier,GTN US Equity
95,Paramount Global,PARA US,supplier,ROKU US Equity
95,Paramount Global,PARA US,supplier,DLB US Equity
95,Paramount Global,PARA US,supplier,GAM FP Equity
95,Paramount Global,PARA US,supplier,PGRE US Equity
95,Paramount Global,PARA US,customer,002293 CH Equity
95,Paramount Global,PARA US,customer,015760 KS Equity
95,Paramount Global,PARA US,customer,0197446Z US Equity
95,Paramount Global,PARA US,customer,051600 KS Equity
95,Paramount Global,PARA US,customer,1026Z US Equity
96,US Bancorp,USB US,supplier,INFO IN Equity
96,US Bancorp,USB US,supplier,MSFT US Equity
96,US Bancorp,USB US,supplier,ADBE US Equity
96,US Bancorp,USB US,supplier,ECL US Equity
96,US Bancorp,USB US,supplier,PDM US Equity
96,US Bancorp,USB US,customer,FISV US Equity
96,US Bancorp,USB US,customer,SABR US Equity
97,CVS Health Corp,CVS US,supplier,MCK US Equity
97,CVS Health Corp,CVS US,supplier,CAH US Equity
97,CVS Health Corp,CVS US,supplier,PG US Equity
97,CVS Health Corp,CVS US,supplier,JNJ US Equity
97,CVS Health Corp,CVS US,supplier,OR FP Equity
97,CVS Health Corp,CVS US,customer,3352Z US Equity
97,CVS Health Corp,CVS US,customer,002506 CH Equity
97,CVS Health Corp,CVS US,customer,0476739D CH Equity
97,CVS Health Corp,CVS US,customer,1053543D US Equity
97,CVS Health Corp,CVS US,customer,9877893Z US Equity
98,Allergan Ltd/Ireland,AGN US,supplier,AEE US Equity
98,Allergan Ltd/Ireland,AGN US,supplier,AEP US Equity
98,Allergan Ltd/Ireland,AGN US,supplier,AES US Equity
98,Allergan Ltd/Ireland,AGN US,supplier,BRK/A US Equity
98,Allergan Ltd/Ireland,AGN US,supplier,DUK US Equity
98,Allergan Ltd/Ireland,AGN US,customer,4569 JP Equity
100,Thermo Fisher Scientific Inc,TMO US,supplier,EMR US Equity
100,Thermo Fisher Scientific Inc,TMO US,supplier,PFE US Equity
100,Thermo Fisher Scientific Inc,TMO US,supplier,FLEX US Equity
100,Thermo Fisher Scientific Inc,TMO US,supplier,JBL US Equity
100,Thermo Fisher Scientific Inc,TMO US,supplier,FDX US Equity
100,Thermo Fisher Scientific Inc,TMO US,customer,4195 TT Equity
100,Thermo Fisher Scientific Inc,TMO US,customer,4726 TT Equity
100,Thermo Fisher Scientific Inc,TMO US,customer,053030 KS Equity
100,Thermo Fisher Scientific Inc,TMO US,customer,000250 KS Equity
100,Thermo Fisher Scientific Inc,TMO US,customer,002022 CH Equity
101,Chevron Corp,CVX US,supplier,RIG US Equity
101,Chevron Corp,CVX US,supplier,TEN IM Equity
101,Chevron Corp,CVX US,supplier,MUR US Equity
101,Chevron Corp,CVX US,supplier,SLB US Equity
101,Chevron Corp,CVX US,supplier,BRY US Equity
101,Chevron Corp,CVX US,customer,UGPA3 BZ Equity
101,Chevron Corp,CVX US,customer,293 HK Equity
101,Chevron Corp,CVX US,customer,LLUB SL Equity
101,Chevron Corp,CVX US,customer,CMPP IJ Equity
101,Chevron Corp,CVX US,customer,005950 KS Equity
103,AbbVie Inc,ABBV US,supplier,ROG SW Equity
103,AbbVie Inc,ABBV US,supplier,JNJ US Equity
103,AbbVie Inc,ABBV US,supplier,RICHT HB Equity
103,AbbVie Inc,ABBV US,supplier,LONN SW Equity
103,AbbVie Inc,ABBV US,supplier,IRWD US Equity
103,AbbVie Inc,ABBV US,customer,MCK US Equity
103,AbbVie Inc,ABBV US,customer,COR US Equity
103,AbbVie Inc,ABBV US,customer,CAH US Equity
103,AbbVie Inc,ABBV US,customer,JNJ US Equity
103,AbbVie Inc,ABBV US,customer,IRWD US Equity
104,Analog Devices Inc,ADI US,supplier,2330 TT Equity
104,Analog Devices Inc,ADI US,supplier,600584 CH Equity
104,Analog Devices Inc,ADI US,supplier,3711 TT Equity
104,Analog Devices Inc,ADI US,supplier,2303 TT Equity
104,Analog Devices Inc,ADI US,supplier,AMKR US Equity
104,Analog Devices Inc,ADI US,customer,ARW US Equity
104,Analog Devices Inc,ADI US,customer,3036 TT Equity
104,Analog Devices Inc,ADI US,customer,SIE GR Equity
104,Analog Devices Inc,ADI US,customer,AMZN US Equity
104,Analog Devices Inc,ADI US,customer,RTX US Equity
105,American International Group Inc,AIG US,supplier,PEGA US Equity
105,American International Group Inc,AIG US,supplier,048550 KS Equity
105,American International Group Inc,AIG US,supplier,1426 HK Equity
105,American International Group Inc,AIG US,supplier,8802 JP Equity
105,American International Group Inc,AIG US,supplier,AXIATA MK Equity
105,American International Group Inc,AIG US,customer,002348 CH Equity
105,American International Group Inc,AIG US,customer,BWPT IJ Equity
105,American International Group Inc,AIG US,customer,CARE IJ Equity
105,American International Group Inc,AIG US,customer,EUCAR FP Equity
105,American International Group Inc,AIG US,customer,KIJA IJ Equity
106,L3Harris Technologies Inc,LHX US,supplier,HON US Equity
106,L3Harris Technologies Inc,LHX US,supplier,TTMI US Equity
106,L3Harris Technologies Inc,LHX US,supplier,GRMN US Equity
106,L3Harris Technologies Inc,LHX US,supplier,MRCY US Equity
106,L3Harris Technologies Inc,LHX US,supplier,TDY US Equity
106,L3Harris Technologies Inc,LHX US,customer,3352Z US Equity
106,L3Harris Technologies Inc,LHX US,customer,LMT US Equity
106,L3Harris Technologies Inc,LHX US,customer,RTX US Equity
106,L3Harris Technologies Inc,LHX US,customer,8206440Z LN Equity
106,L3Harris Technologies Inc,LHX US,customer,NOC US Equity
107,Walt Disney Co/The,DIS US,supplier,GTN US Equity
107,Walt Disney Co/The,DIS US,supplier,MSFT US Equity
107,Walt Disney Co/The,DIS US,supplier,GLOB US Equity
107,Walt Disney Co/The,DIS US,supplier,ROKU US Equity
107,Walt Disney Co/The,DIS US,supplier,PPG US Equity
107,Walt Disney Co/The,DIS US,customer,AD NA Equity
107,Walt Disney Co/The,DIS US,customer,CA FP Equity
107,Walt Disney Co/The,DIS US,customer,KGF LN Equity
107,Walt Disney Co/The,DIS US,customer,DEN IN Equity
107,Walt Disney Co/The,DIS US,customer,CTRN US Equity
108,Gilead Sciences Inc,GILD US,supplier,JNJ US Equity
108,Gilead Sciences Inc,GILD US,supplier,GLPG NA Equity
108,Gilead Sciences Inc,GILD US,supplier,2914 JP Equity
108,Gilead Sciences Inc,GILD US,supplier,RCUS US Equity
108,Gilead Sciences Inc,GILD US,supplier,LONN SW Equity
108,Gilead Sciences Inc,GILD US,customer,CAH US Equity
108,Gilead Sciences Inc,GILD US,customer,MCK US Equity
108,Gilead Sciences Inc,GILD US,customer,COR US Equity
108,Gilead Sciences Inc,GILD US,customer,0580597D US Equity
108,Gilead Sciences Inc,GILD US,customer,1952 HK Equity
109,Waste Management Inc,WM US,supplier,CNR CN Equity
109,Waste Management Inc,WM US,supplier,ORCL US Equity
109,Waste Management Inc,WM US,supplier,TEX US Equity
109,Waste Management Inc,WM US,supplier,ERF FP Equity
109,Waste Management Inc,WM US,supplier,UFI US Equity
109,Waste Management Inc,WM US,customer,FLCM US Equity
110,DuPont de Nemours Inc,DD US,supplier,900909 CH Equity
110,DuPont de Nemours Inc,DD US,supplier,ARTO IN Equity
110,DuPont de Nemours Inc,DD US,supplier,002318 CH Equity
110,DuPont de Nemours Inc,DD US,supplier,CNR CN Equity
110,DuPont de Nemours Inc,DD US,supplier,MOTHERSO IN Equity
110,DuPont de Nemours Inc,DD US,customer,AIR FP Equity
110,DuPont de Nemours Inc,DD US,customer,MSFT US Equity
110,DuPont de Nemours Inc,DD US,customer,SHW US Equity
110,DuPont de Nemours Inc,DD US,customer,LOW US Equity
110,DuPont de Nemours Inc,DD US,customer,CON GR Equity
111,Altria Group Inc,MO US,supplier,UVV US Equity
111,Altria Group Inc,MO US,supplier,SY1 GR Equity
111,Altria Group Inc,MO US,supplier,601515 CH Equity
111,Altria Group Inc,MO US,supplier,6201 TT Equity
111,Altria Group Inc,MO US,supplier,AVPT US Equity
111,Altria Group Inc,MO US,customer,0835017D US Equity
111,Altria Group Inc,MO US,customer,1039759Z US Equity
111,Altria Group Inc,MO US,customer,1041020Z US Equity
111,Altria Group Inc,MO US,customer,1041068Z US Equity
111,Altria Group Inc,MO US,customer,1545850D US Equity
113,Broadcom Inc,AVGO US,supplier,2330 TT Equity
113,Broadcom Inc,AVGO US,supplier,FLEX US Equity
113,Broadcom Inc,AVGO US,supplier,3711 TT Equity
113,Broadcom Inc,AVGO US,supplier,2345 TT Equity
113,Broadcom Inc,AVGO US,supplier,600584 CH Equity
113,Broadcom Inc,AVGO US,customer,3036 TT Equity
113,Broadcom Inc,AVGO US,customer,GOOGL US Equity
113,Broadcom Inc,AVGO US,customer,AAPL US Equity
113,Broadcom Inc,AVGO US,customer,META US Equity
113,Broadcom Inc,AVGO US,customer,SNX US Equity
114,RTX Corp,RTX US,supplier,MTX GR Equity
114,RTX Corp,RTX US,supplier,MRO LN Equity
114,RTX Corp,RTX US,supplier,HWM US Equity
114,RTX Corp,RTX US,supplier,BRK/A US Equity
114,RTX Corp,RTX US,supplier,PH US Equity
114,RTX Corp,RTX US,customer,3352Z US Equity
114,RTX Corp,RTX US,customer,AIR FP Equity
114,RTX Corp,RTX US,customer,BA US Equity
114,RTX Corp,RTX US,customer,LMT US Equity
114,RTX Corp,RTX US,customer,AAL US Equity
115,Newell Brands Inc,NWL US,supplier,ORCL US Equity
115,Newell Brands Inc,NWL US,supplier,603215 CH Equity
115,Newell Brands Inc,NWL US,supplier,ADBE US Equity
